Code,Description,Category,Price Excl.,Price Incl.,Avg Cost,Last Cost,Qty On Hand,Active
F8801-12175,M12 x 175NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-12175,M12 x 175NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12018,M12 x 18 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12018,M12 x 18 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-12180,M12 x 180 Bolt High Tensile Grade 8.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-12180,M12 x 180 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-12180,M12 x 180 Bolt High Tensile Grade 8.8 S/C ISO4014,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0600-12180,M12 x 180 Bolt Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0610-12180,M12 x 180 Bolt Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12180,M12 x 180 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12180,M12 x 180 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-120180,M12 x 180OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4045-12,M12 x 1m Threaded Rod Brass,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4011-12,M12 x 1m Threaded Rod EN8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4013-12,M12 x 1m Threaded Rod EN8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4010-12,M12 x 1m Threaded Rod EN8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4021-12,M12 x 1m Threaded Rod Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4023-12,M12 x 1m Threaded Rod Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4020-12,M12 x 1m Threaded Rod Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4001-12,M12 x 1m Threaded Rod Mild Steel E/G,Fastners,0.0000,0.0000,23.4500,23.4500,2.0000,Yes
F4003-12,M12 x 1m Threaded Rod Mild Steel HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4000-12,M12 x 1m Threaded Rod Mild Steel S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4050-12,M12 x 1m Threaded Rod Nylon,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4035-12,M12 x 1m Threaded Rod Stainless Steel 304(A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4040-12,M12 x 1m Threaded Rod Stainless Steel 316(A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-12020,M12 x 20 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-12020,M12 x 20 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-12020,M12 x 20 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-12020,M12 x 20 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-12020,M12 x 20 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-12020,M12 x 20 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-12020,M12 x 20 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-12020,M12 x 20 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-12020,M12 x 20 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-12020,M12 x 20 Set Screw High Tensile Grade 8.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-12020I,M12 x 20 Set Screw High Tensile Grade 8.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0782-12020,M12 x 20 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0770-12020,M12 x 20 Set Screw High Tensile Grade 8.8 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0780-12020,M12 x 20 Set Screw High Tensile Grade 8.8 S/C ISO4017,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0783-12020,M12 x 20 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0751-12020,M12 x 20 Set Screw Mild Steel Grade 4.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-12020,M12 x 20 Set Screw Mild Steel Grade 4.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-12020,M12 x 20 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-12020,M12 x 20 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-12020,M12 x 20 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-12020,M12 x 20 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-12020,M12 x 20 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12020,M12 x 20 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12020,M12 x 20 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-12020,M12 x 20 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-12020,M12 x 20 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4570-12020M10,M12 x 20 Socket Head Shoulder Screw Gr 12.9 S/C ISO7379 (M10),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-1202015,M12 x 20 x 1.5 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0540-12200,M12 x 200 Bolt High Tensile Grade 10.9 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-12200,M12 x 200 Bolt High Tensile Grade 8.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-12200,M12 x 200 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-12200,M12 x 200 Bolt High Tensile Grade 8.8 S/C ISO4014,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0706-12200,M12 x 200 Cup Square Bolt & Nut Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F37812200,M12 x 200 Running Stud St/St A4,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12200,M12 x 200 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12200,M12 x 200 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-12200,M12 x 200NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-12200,M12 x 200NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8800-12200,M12 x 200NB U-Bolt Mild Steel S/C (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8805-12200,M12 x 200NB U-Bolt Stainless Steel Gr 304 (A2) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-120200,M12 x 200OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-122220,M12 x 22 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-12225,M12 x 225NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-120225,M12 x 225OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-12230,M12 x 230 Bolt High Tensile Grade 8.8 S/C ISO4014,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-122440,M12 x 24 x 4.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1796-12,M12 x 24 x 8 Flat Washer for Steel Structure HDG DIN7989 HV100,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8805-12240,M12 x 240NB U-Bolt Stainless Steel Gr 304 (A2) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-12025,M12 x 25 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-12025,M12 x 25 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-12025,M12 x 25 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-12025,M12 x 25 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-12025,M12 x 25 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-12025,M12 x 25 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-12025,M12 x 25 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-12025,M12 x 25 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-12025,M12 x 25 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0701-12025,M12 x 25 Countersunk NIB Bolt Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0700-12025,M12 x 25 Countersunk NIB Bolt Grade 4.8 S/C SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0706-12025,M12 x 25 Cup Square Bolt & Nut Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-12025,M12 x 25 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-12025,M12 x 25 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-12025,M12 x 25 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4630-12025,M12 x 25 Grub Screw Dog Point Gr12.9 DIN915,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0840-12025,M12 x 25 Set Screw Brass DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-12025,M12 x 25 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-12025,M12 x 25 Set Screw High Tensile Grade 8.8 E/G DIN,Fastners,0.0000,0.0000,1.5800,1.5800,20.0000,Yes
FSET-B6-M12025,M12 X 25 Set Screw High Tensile Grade 8.8 E/G DIN 933,Fastners,2.3400,2.6900,2.3800,2.3800,600.0000,No
F0781-12025I,M12 x 25 Set Screw High Tensile Grade 8.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0782-12025,M12 x 25 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,1.8700,1.8700,0.0000,Yes
FSET-B5-12025,M12 X 25 Set Screw High Tensile Grade 8.8 S/C DIN 933,Fastners,0.0000,0.0000,2.6100,2.6100,0.0000,No
F0770-12025,M12 x 25 Set Screw High Tensile Grade 8.8 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0780-12025,M12 x 25 Set Screw High Tensile Grade 8.8 S/C ISO4017,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0783-12025,M12 x 25 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0751-12025,M12 x 25 Set Screw Mild Steel Grade 4.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-12025,M12 x 25 Set Screw Mild Steel Grade 4.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-12025,M12 x 25 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-12025,M12 x 25 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-12025,M12 x 25 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-12025,M12 x 25 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-12025,M12 x 25 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12025,M12 x 25 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12025,M12 x 25 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-12025,M12 x 25 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-12025,M12 x 25 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-12025125,M12 x 25 x 1.25 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-1202515,M12 x 25 x 1.5 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-12250,M12 x 250NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-120250,M12 x 250OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1526-12,M12 x 28 Disc Spring Washer ZINC YELLOW DIN6796 Belleville,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-122825,M12 x 28 x 2.5 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-120280,M12 x 280OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1527-12,M12 x 29 Disc Spring Washer MECHANICAL YELLOW DIN6796 Belleville,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1530-12,M12 x 29 Disc Spring Washer St/St 304 (A2) Belleville,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-12030,M12 x 30 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-12030,M12 x 30 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-12030,M12 x 30 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-12030,M12 x 30 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-12030,M12 x 30 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-12030,M12 x 30 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-12030,M12 x 30 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-12030,M12 x 30 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-12030,M12 x 30 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0701-12030,M12 x 30 Countersunk NIB Bolt Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0700-12030,M12 x 30 Countersunk NIB Bolt Grade 4.8 S/C SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1036-12030,M12 x 30 Coupling Nut Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2117-12030,M12 x 30 CSK Machine Screw Slotted Gr 8.8 HDG DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-12030,M12 x 30 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-12030,M12 x 30 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,14.3000,14.3000,25.0000,Yes
F4615-12030,M12 x 30 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0840-12030,M12 x 30 Set Screw Brass DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-12030,M12 x 30 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-12030,M12 x 30 Set Screw High Tensile Grade 8.8 E/G DIN,Fastners,0.0000,0.0000,1.7400,1.6800,74.0000,Yes
F0781-12030I,M12 x 30 Set Screw High Tensile Grade 8.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0782-12030,M12 x 30 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,2.0100,2.0100,0.0000,Yes
F0770-12030,M12 x 30 Set Screw High Tensile Grade 8.8 S/C DIN933,Fastners,0.0000,0.0000,1.7600,1.7600,-50.0000,Yes
F0780-12030,M12 x 30 Set Screw High Tensile Grade 8.8 S/C ISO4017,Fastners,0.0000,0.0000,1.6100,1.6100,100.0000,Yes
F0783-12030,M12 x 30 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0751-12030,M12 x 30 Set Screw Mild Steel Grade 4.8 E/G DIN,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-12030,M12 x 30 Set Screw Mild Steel Grade 4.8 E/G ISO,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-12030,M12 x 30 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-12030,M12 x 30 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-12030,M12 x 30 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-12030,M12 x 30 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-12030,M12 x 30 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-12030,M12 x 30 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-12030,M12 x 30 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-12030,M12 x 30 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-12030,M12 x 30 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4570-12030M10,M12 x 30 Socket Head Shoulder Screw Gr 12.9 S/C ISO7379 (M10),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-12030125,M12 x 30 x 1.25 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-1203015,M12 x 30 x 1.5 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-123020,M12 x 30 x 2.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-123020,M12 x 30 x 2.0 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-123025,M12 x 30 x 2.5 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1640-123025,M12 x 30 x 2.5 Special Washer S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-123025,M12 x 30 x 2.5 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-123030,M12 x 30 x 3.0 Special Washer E/G,Fastners,0.0000,0.0000,0.5400,0.5400,-54.0000,Yes
F1642-123003,M12 x 30 x 3.0 Special Washer HDG,Fastners,0.0000,0.0000,0.4800,0.4800,8.0000,Yes
F1644-123030,M12 x 30 x 3.0 Special Washer St/St A2,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-123030,M12 x 30 x 3.0 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8805-12300,M12 x 300NB U-Bolt Stainless Steel Gr 304 (A2) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0626-12035,M12 x 35 Bolt Friction Grip Grade 10.9 tZn EN14399-4 HV (FULLY CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4651-12035,M12 x 35 Button Head Cap Screw Gr 10.9 E/G ISO7380 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4650-12035,M12 x 35 Button Head Cap Screw Gr 10.9 S/C ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4655-12035,M12 x 35 Button Head Cap Screw St/St 304(A2) ISO7380,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-12035,M12 x 35 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4592-12035,M12 x 35 Countersunk Cap Screw Gr 10.9 HDG DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-12035,M12 x 35 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-12035,M12 x 35 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-12035,M12 x 35 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-12035,M12 x 35 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2105-12035,M12 x 35 Countersunk Machine Screw Slotted Stainless Steel 304(A2) DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0701-12035,M12 x 35 Countersunk NIB Bolt Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0702-12035,M12 x 35 Countersunk NIB Bolt Grade 4.8 HDG SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0700-12035,M12 x 35 Countersunk NIB Bolt Grade 4.8 S/C SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2117-12035,M12 x 35 CSK Machine Screw Slotted Gr 8.8 HDG DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-12035,M12 x 35 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-12035,M12 x 35 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
